speaker,file_id,wav_path,ann_path
SKA,arctic_a0097,data/l2arctic_release_v5.0/SKA/wav/arctic_a0097.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0097.TextGrid
HJK,arctic_a0111,data/l2arctic_release_v5.0/HJK/wav/arctic_a0111.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0111.TextGrid
NCC,arctic_a0116,data/l2arctic_release_v5.0/NCC/wav/arctic_a0116.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0116.TextGrid
TLV,arctic_a0053,data/l2arctic_release_v5.0/TLV/wav/arctic_a0053.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0053.TextGrid
NCC,arctic_a0030,data/l2arctic_release_v5.0/NCC/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0030.TextGrid
LXC,arctic_a0078,data/l2arctic_release_v5.0/LXC/wav/arctic_a0078.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0078.TextGrid
YBAA,arctic_a0064,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0064.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0064.TextGrid
NJS,arctic_a0027,data/l2arctic_release_v5.0/NJS/wav/arctic_a0027.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0027.TextGrid
TLV,arctic_a0089,data/l2arctic_release_v5.0/TLV/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0089.TextGrid
ASI,arctic_a0129,data/l2arctic_release_v5.0/ASI/wav/arctic_a0129.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0129.TextGrid
SVBI,arctic_a0107,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0107.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0107.TextGrid
NJS,arctic_a0085,data/l2arctic_release_v5.0/NJS/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0085.TextGrid
ERMS,arctic_a0071,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0071.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0071.TextGrid
TNI,arctic_a0037,data/l2arctic_release_v5.0/TNI/wav/arctic_a0037.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0037.TextGrid
RRBI,arctic_a0113,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0113.TextGrid
HQTV,arctic_a0051,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0051.TextGrid
TNI,arctic_a0090,data/l2arctic_release_v5.0/TNI/wav/arctic_a0090.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0090.TextGrid
NCC,arctic_a0079,data/l2arctic_release_v5.0/NCC/wav/arctic_a0079.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0079.TextGrid
HJK,arctic_b0518,data/l2arctic_release_v5.0/HJK/wav/arctic_b0518.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_b0518.TextGrid
LXC,arctic_a0003,data/l2arctic_release_v5.0/LXC/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0003.TextGrid
SVBI,arctic_a0093,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0093.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0093.TextGrid
YBAA,arctic_a0007,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0007.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0007.TextGrid
YBAA,arctic_a0008,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0008.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0008.TextGrid
ERMS,arctic_a0107,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0107.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0107.TextGrid
TNI,arctic_a0131,data/l2arctic_release_v5.0/TNI/wav/arctic_a0131.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0131.TextGrid
NJS,arctic_a0021,data/l2arctic_release_v5.0/NJS/wav/arctic_a0021.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0021.TextGrid
NCC,arctic_a0519,data/l2arctic_release_v5.0/NCC/wav/arctic_a0519.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0519.TextGrid
MBMPS,arctic_b0538,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0538.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0538.TextGrid
NCC,arctic_a0027,data/l2arctic_release_v5.0/NCC/wav/arctic_a0027.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0027.TextGrid
MBMPS,arctic_a0040,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0040.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0040.TextGrid
ZHAA,arctic_a0461,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0461.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0461.TextGrid
YKWK,arctic_a0077,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0077.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0077.TextGrid
PNV,arctic_b0527,data/l2arctic_release_v5.0/PNV/wav/arctic_b0527.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0527.TextGrid
NJS,arctic_a0077,data/l2arctic_release_v5.0/NJS/wav/arctic_a0077.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0077.TextGrid
HQTV,arctic_a0029,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0029.TextGrid
HQTV,arctic_a0011,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0011.TextGrid
BWC,arctic_a0058,data/l2arctic_release_v5.0/BWC/wav/arctic_a0058.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0058.TextGrid
NCC,arctic_b0402,data/l2arctic_release_v5.0/NCC/wav/arctic_b0402.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0402.TextGrid
HKK,arctic_a0130,data/l2arctic_release_v5.0/HKK/wav/arctic_a0130.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0130.TextGrid
HKK,arctic_b0022,data/l2arctic_release_v5.0/HKK/wav/arctic_b0022.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_b0022.TextGrid
RRBI,arctic_a0018,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0018.TextGrid
ASI,arctic_a0134,data/l2arctic_release_v5.0/ASI/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0134.TextGrid
NCC,arctic_a0018,data/l2arctic_release_v5.0/NCC/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0018.TextGrid
HKK,arctic_a0364,data/l2arctic_release_v5.0/HKK/wav/arctic_a0364.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0364.TextGrid
YDCK,arctic_a0059,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0059.TextGrid
HQTV,arctic_a0134,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0134.TextGrid
BWC,arctic_a0116,data/l2arctic_release_v5.0/BWC/wav/arctic_a0116.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0116.TextGrid
ZHAA,arctic_a0006,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0006.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0006.TextGrid
TLV,arctic_a0127,data/l2arctic_release_v5.0/TLV/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0127.TextGrid
HJK,arctic_a0272,data/l2arctic_release_v5.0/HJK/wav/arctic_a0272.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0272.TextGrid
TXHC,arctic_a0025,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0025.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0025.TextGrid
ZHAA,arctic_b0146,data/l2arctic_release_v5.0/ZHAA/wav/arctic_b0146.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_b0146.TextGrid
ABA,arctic_a0125,data/l2arctic_release_v5.0/ABA/wav/arctic_a0125.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0125.TextGrid
HQTV,arctic_b0165,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0165.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0165.TextGrid
BWC,arctic_a0085,data/l2arctic_release_v5.0/BWC/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0085.TextGrid
HJK,arctic_b0355,data/l2arctic_release_v5.0/HJK/wav/arctic_b0355.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_b0355.TextGrid
YBAA,arctic_a0011,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0011.TextGrid
EBVS,arctic_a0269,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0269.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0269.TextGrid
EBVS,arctic_a0121,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0121.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0121.TextGrid
BWC,arctic_a0027,data/l2arctic_release_v5.0/BWC/wav/arctic_a0027.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0027.TextGrid
NCC,arctic_a0111,data/l2arctic_release_v5.0/NCC/wav/arctic_a0111.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0111.TextGrid
MBMPS,arctic_a0269,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0269.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0269.TextGrid
HJK,arctic_a0067,data/l2arctic_release_v5.0/HJK/wav/arctic_a0067.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0067.TextGrid
YKWK,arctic_a0111,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0111.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0111.TextGrid
SKA,arctic_a0019,data/l2arctic_release_v5.0/SKA/wav/arctic_a0019.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0019.TextGrid
NCC,arctic_b0140,data/l2arctic_release_v5.0/NCC/wav/arctic_b0140.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0140.TextGrid
NCC,arctic_b0074,data/l2arctic_release_v5.0/NCC/wav/arctic_b0074.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0074.TextGrid
SKA,arctic_a0095,data/l2arctic_release_v5.0/SKA/wav/arctic_a0095.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0095.TextGrid
BWC,arctic_a0459,data/l2arctic_release_v5.0/BWC/wav/arctic_a0459.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0459.TextGrid
RRBI,arctic_a0130,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0130.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0130.TextGrid
THV,arctic_a0116,data/l2arctic_release_v5.0/THV/wav/arctic_a0116.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0116.TextGrid
YKWK,arctic_b0068,data/l2arctic_release_v5.0/YKWK/wav/arctic_b0068.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_b0068.TextGrid
YDCK,arctic_a0100,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0100.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0100.TextGrid
HKK,arctic_a0117,data/l2arctic_release_v5.0/HKK/wav/arctic_a0117.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0117.TextGrid
YDCK,arctic_a0060,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0060.TextGrid
ERMS,arctic_a0097,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0097.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0097.TextGrid
ERMS,arctic_a0127,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0127.TextGrid
ABA,arctic_a0078,data/l2arctic_release_v5.0/ABA/wav/arctic_a0078.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0078.TextGrid
THV,arctic_a0077,data/l2arctic_release_v5.0/THV/wav/arctic_a0077.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0077.TextGrid
EBVS,arctic_a0028,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0028.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0028.TextGrid
ABA,arctic_a0091,data/l2arctic_release_v5.0/ABA/wav/arctic_a0091.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0091.TextGrid
TLV,arctic_a0434,data/l2arctic_release_v5.0/TLV/wav/arctic_a0434.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0434.TextGrid
HJK,arctic_a0303,data/l2arctic_release_v5.0/HJK/wav/arctic_a0303.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0303.TextGrid
TNI,arctic_b0315,data/l2arctic_release_v5.0/TNI/wav/arctic_b0315.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_b0315.TextGrid
NCC,arctic_a0006,data/l2arctic_release_v5.0/NCC/wav/arctic_a0006.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0006.TextGrid
TLV,arctic_b0074,data/l2arctic_release_v5.0/TLV/wav/arctic_b0074.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0074.TextGrid
ZHAA,arctic_b0083,data/l2arctic_release_v5.0/ZHAA/wav/arctic_b0083.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_b0083.TextGrid
SVBI,arctic_a0144,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0144.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0144.TextGrid
SKA,arctic_a0257,data/l2arctic_release_v5.0/SKA/wav/arctic_a0257.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0257.TextGrid
ERMS,arctic_b0494,data/l2arctic_release_v5.0/ERMS/wav/arctic_b0494.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_b0494.TextGrid
PNV,arctic_a0260,data/l2arctic_release_v5.0/PNV/wav/arctic_a0260.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0260.TextGrid
ERMS,arctic_a0299,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0299.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0299.TextGrid
MBMPS,arctic_a0097,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0097.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0097.TextGrid
HJK,arctic_a0060,data/l2arctic_release_v5.0/HJK/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0060.TextGrid
HQTV,arctic_a0225,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0225.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0225.TextGrid
NCC,arctic_a0086,data/l2arctic_release_v5.0/NCC/wav/arctic_a0086.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0086.TextGrid
YDCK,arctic_b0425,data/l2arctic_release_v5.0/YDCK/wav/arctic_b0425.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_b0425.TextGrid
MBMPS,arctic_a0095,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0095.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0095.TextGrid
THV,arctic_a0103,data/l2arctic_release_v5.0/THV/wav/arctic_a0103.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0103.TextGrid
NJS,arctic_a0105,data/l2arctic_release_v5.0/NJS/wav/arctic_a0105.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0105.TextGrid
TLV,arctic_a0113,data/l2arctic_release_v5.0/TLV/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0113.TextGrid
ERMS,arctic_a0025,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0025.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0025.TextGrid
TLV,arctic_b0386,data/l2arctic_release_v5.0/TLV/wav/arctic_b0386.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0386.TextGrid
MBMPS,arctic_a0059,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0059.TextGrid
YDCK,arctic_a0010,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0010.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0010.TextGrid
TLV,arctic_a0086,data/l2arctic_release_v5.0/TLV/wav/arctic_a0086.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0086.TextGrid
NJS,arctic_a0113,data/l2arctic_release_v5.0/NJS/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0113.TextGrid
SKA,arctic_a0020,data/l2arctic_release_v5.0/SKA/wav/arctic_a0020.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0020.TextGrid
YBAA,arctic_a0082,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0082.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0082.TextGrid
YDCK,arctic_a0065,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0065.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0065.TextGrid
RRBI,arctic_b0321,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0321.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0321.TextGrid
ASI,arctic_a0098,data/l2arctic_release_v5.0/ASI/wav/arctic_a0098.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0098.TextGrid
LXC,arctic_a0047,data/l2arctic_release_v5.0/LXC/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0047.TextGrid
TNI,arctic_a0134,data/l2arctic_release_v5.0/TNI/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0134.TextGrid
HKK,arctic_a0209,data/l2arctic_release_v5.0/HKK/wav/arctic_a0209.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0209.TextGrid
SKA,arctic_a0007,data/l2arctic_release_v5.0/SKA/wav/arctic_a0007.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0007.TextGrid
ZHAA,arctic_a0090,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0090.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0090.TextGrid
NCC,arctic_a0109,data/l2arctic_release_v5.0/NCC/wav/arctic_a0109.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0109.TextGrid
THV,arctic_a0075,data/l2arctic_release_v5.0/THV/wav/arctic_a0075.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0075.TextGrid
BWC,arctic_a0091,data/l2arctic_release_v5.0/BWC/wav/arctic_a0091.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0091.TextGrid
RRBI,arctic_a0282,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0282.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0282.TextGrid
HQTV,arctic_a0131,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0131.TextGrid
NCC,arctic_b0185,data/l2arctic_release_v5.0/NCC/wav/arctic_b0185.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0185.TextGrid
THV,arctic_a0011,data/l2arctic_release_v5.0/THV/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0011.TextGrid
TXHC,arctic_a0085,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0085.TextGrid
NJS,arctic_a0130,data/l2arctic_release_v5.0/NJS/wav/arctic_a0130.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0130.TextGrid
YBAA,arctic_a0085,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0085.TextGrid
THV,arctic_a0109,data/l2arctic_release_v5.0/THV/wav/arctic_a0109.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0109.TextGrid
HQTV,arctic_a0364,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0364.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0364.TextGrid
EBVS,arctic_a0115,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0115.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0115.TextGrid
ABA,arctic_a0426,data/l2arctic_release_v5.0/ABA/wav/arctic_a0426.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0426.TextGrid
ASI,arctic_a0058,data/l2arctic_release_v5.0/ASI/wav/arctic_a0058.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0058.TextGrid
ASI,arctic_a0101,data/l2arctic_release_v5.0/ASI/wav/arctic_a0101.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0101.TextGrid
NCC,arctic_b0400,data/l2arctic_release_v5.0/NCC/wav/arctic_b0400.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0400.TextGrid
ZHAA,arctic_a0127,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0127.TextGrid
ABA,arctic_b0433,data/l2arctic_release_v5.0/ABA/wav/arctic_b0433.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0433.TextGrid
NJS,arctic_a0076,data/l2arctic_release_v5.0/NJS/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0076.TextGrid
ASI,arctic_a0178,data/l2arctic_release_v5.0/ASI/wav/arctic_a0178.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0178.TextGrid
MBMPS,arctic_b0269,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0269.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0269.TextGrid
YKWK,arctic_a0038,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0038.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0038.TextGrid
ABA,arctic_a0089,data/l2arctic_release_v5.0/ABA/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0089.TextGrid
YKWK,arctic_a0019,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0019.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0019.TextGrid
YDCK,arctic_a0038,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0038.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0038.TextGrid
EBVS,arctic_a0100,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0100.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0100.TextGrid
PNV,arctic_a0060,data/l2arctic_release_v5.0/PNV/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0060.TextGrid
LXC,arctic_b0402,data/l2arctic_release_v5.0/LXC/wav/arctic_b0402.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0402.TextGrid
TNI,arctic_a0048,data/l2arctic_release_v5.0/TNI/wav/arctic_a0048.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0048.TextGrid
ASI,arctic_a0008,data/l2arctic_release_v5.0/ASI/wav/arctic_a0008.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0008.TextGrid
ABA,arctic_a0113,data/l2arctic_release_v5.0/ABA/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0113.TextGrid
LXC,arctic_a0030,data/l2arctic_release_v5.0/LXC/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0030.TextGrid
YKWK,arctic_a0103,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0103.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0103.TextGrid
YDCK,arctic_a0097,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0097.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0097.TextGrid
EBVS,arctic_a0063,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0063.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0063.TextGrid
ABA,arctic_a0529,data/l2arctic_release_v5.0/ABA/wav/arctic_a0529.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0529.TextGrid
NJS,arctic_a0233,data/l2arctic_release_v5.0/NJS/wav/arctic_a0233.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0233.TextGrid
HJK,arctic_a0384,data/l2arctic_release_v5.0/HJK/wav/arctic_a0384.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0384.TextGrid
BWC,arctic_a0571,data/l2arctic_release_v5.0/BWC/wav/arctic_a0571.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0571.TextGrid
TXHC,arctic_a0054,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0054.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0054.TextGrid
TXHC,arctic_a0018,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0018.TextGrid
ERMS,arctic_a0185,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0185.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0185.TextGrid
HKK,arctic_a0030,data/l2arctic_release_v5.0/HKK/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0030.TextGrid
YKWK,arctic_a0143,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0143.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0143.TextGrid
SVBI,arctic_a0091,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0091.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0091.TextGrid
NCC,arctic_a0130,data/l2arctic_release_v5.0/NCC/wav/arctic_a0130.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0130.TextGrid
ERMS,arctic_a0028,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0028.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0028.TextGrid
TNI,arctic_a0137,data/l2arctic_release_v5.0/TNI/wav/arctic_a0137.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0137.TextGrid
TNI,arctic_a0059,data/l2arctic_release_v5.0/TNI/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0059.TextGrid
